timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
1461161838,32767,32767,32767,32767,-86,-63,32767,32767
1461165838,32767,32767,32767,32767,32767,32767,32767,32767
1461169838,32767,32767,32767,32767,32767,32767,32767,32767
1461173838,32767,32767,32767,32767,-70,32767,-72,-72
1461177838,32767,32767,32767,32767,32767,32767,32767,32767
1461181838,32767,32767,32767,32767,32767,32767,32767,32767
1461185838,32767,32767,32767,32767,32767,-59,32767,32767
1461189838,32767,32767,32767,32767,32767,32767,-40,-40
1461193840,32767,32767,32767,32767,32767,32767,32767,32767
1461197838,32767,32767,32767,32767,-70,32767,32767,32767
1461201838,32767,32767,32767,32767,32767,32767,32767,32767
1461205845,32767,32767,32767,32767,32767,32767,32767,32767
1461209838,32767,32767,32767,32767,-59,-49,-50,-50
1461213838,32767,32767,32767,32767,32767,32767,32767,32767
1461217838,32767,32767,32767,32767,32767,32767,32767,32767
1461221838,32767,32767,32767,32767,-66,32767,32767,32767
1461225838,32767,32767,32767,32767,32767,32767,32767,32767
1461229838,32767,32767,-45,32767,32767,32767,-59,-59
1461233838,32767,-27,32767,-27,32767,32767,32767,32767
1461238638,32767,32767,32767,32767,32767,-60,32767,32767
1461242639,32767,32767,32767,32767,32767,32767,32767,32767
1461246639,32767,32767,32767,32767,32767,32767,32767,32767
1461250638,32767,32767,32767,32767,-73,32767,32767,32767
1461254638,32767,32767,32767,32767,32767,32767,32767,32767
1461258638,32767,32767,32767,32767,32767,32767,32767,32767
1461262638,32767,32767,32767,32767,-71,-61,32767,32767
1461266638,32767,32767,32767,32767,32767,32767,-76,-76
1461270638,32767,32767,32767,32767,32767,32767,32767,32767
1461274638,32767,32767,32767,32767,-73,32767,32767,32767
1461278638,32767,32767,32767,32767,32767,32767,32767,32767
1461282638,32767,32767,32767,32767,32767,32767,-50,-50
1461286640,32767,32767,32767,32767,32767,-55,32767,32767
1461290638,32767,32767,32767,32767,32767,32767,32767,32767
1461294638,32767,32767,32767,32767,32767,32767,32767,32767
1461298638,32767,32767,32767,32767,-84,32767,32767,32767
1461302638,32767,32767,32767,32767,32767,32767,-58,-58
1461306641,32767,32767,32767,32767,32767,32767,32767,32767
1461310638,32767,32767,32767,32767,-84,32767,32767,32767
1461314640,32767,32767,32767,32767,32767,-87,32767,32767
1461318638,32767,32767,32767,32767,32767,32767,32767,32767
1461322638,32767,32767,32767,32767,-66,32767,-68,-68
1461326641,32767,32767,32767,32767,32767,32767,32767,32767
1461330640,32767,32767,32767,32767,32767,32767,32767,32767
1461334639,32767,32767,32767,32767,32767,-57,32767,32767
1461338638,32767,-26,32767,-26,32767,32767,32767,32767
1461342638,32767,32767,32767,32767,32767,32767,32767,32767
1461346638,32767,32767,32767,32767,-67,32767,32767,32767
1461350638,32767,32767,32767,32767,32767,32767,32767,32767
1461354643,32767,32767,32767,32767,32767,32767,32767,32767
1461358639,32767,32767,32767,32767,-84,-57,-79,-79
1461362638,32767,32767,32767,32767,32767,32767,32767,32767
1461366638,32767,32767,32767,32767,32767,32767,32767,32767
1461370639,32767,32767,32767,32767,-69,32767,32767,32767
1461374638,32767,32767,32767,32767,32767,32767,-54,-54
1461378638,32767,32767,32767,32767,32767,32767,32767,32767
1461382638,32767,32767,32767,32767,32767,-60,32767,32767
1461386638,32767,32767,32767,32767,32767,32767,32767,32767
1461390638,32767,32767,32767,32767,32767,32767,32767,32767
1461394639,32767,32767,32767,32767,-73,32767,-63,-63
1461398640,32767,32767,32767,32767,32767,32767,32767,32767
1461402641,32767,32767,32767,32767,32767,32767,32767,32767
1461406641,32767,32767,32767,32767,-62,-53,32767,32767
1461410640,32767,32767,32767,32767,32767,32767,32767,32767
1461414638,32767,32767,32767,32767,32767,32767,-74,-74
1461418640,32767,32767,32767,32767,-70,32767,32767,32767
1461422638,32767,32767,32767,32767,32767,32767,32767,32767
1461426638,32767,32767,32767,32767,32767,32767,32767,32767
1461430638,32767,32767,32767,32767,32767,-58,32767,32767
1461434638,32767,32767,-53,32767,32767,32767,32767,32767
1461438639,32767,32767,32767,32767,32767,32767,32767,32767
1461442640,32767,-26,32767,-26,-84,32767,32767,32767
1461446638,32767,32767,32767,32767,32767,32767,-50,-50
1461450639,32767,32767,32767,32767,32767,32767,32767,32767
1461454638,32767,32767,32767,32767,-84,32767,32767,32767
1461458638,32767,32767,32767,32767,32767,-67,32767,32767
1461462646,32767,32767,32767,32767,32767,32767,32767,32767
1461466644,32767,32767,32767,32767,-70,32767,-59,-59
1461470638,32767,32767,32767,32767,32767,32767,32767,32767
1461474638,32767,32767,32767,32767,32767,32767,32767,32767
1461478641,32767,32767,32767,32767,32767,-55,32767,32767
1461482640,32767,32767,32767,32767,32767,32767,32767,32767
1461486638,32767,32767,32767,32767,32767,32767,-68,-68
1461490638,32767,32767,32767,32767,-70,32767,32767,32767
1461494638,32767,32767,32767,32767,32767,32767,32767,32767
1461498638,32767,32767,32767,32767,32767,32767,32767,32767
1461502639,32767,32767,32767,32767,-67,-57,-40,-40
1461506638,32767,32767,32767,32767,32767,32767,32767,32767
1461510638,32767,32767,32767,32767,32767,32767,32767,32767
1461514638,32767,32767,32767,32767,-70,32767,32767,32767
1461518638,32767,32767,32767,32767,32767,32767,32767,32767
1461522640,32767,32767,32767,32767,32767,32767,32767,32767
1461526638,32767,32767,32767,32767,32767,32767,32767,32767
1461530638,32767,32767,32767,32767,32767,-89,32767,32767
1461534638,32767,32767,32767,32767,32767,32767,32767,32767
1461538638,32767,32767,32767,32767,-64,32767,-51,-51
1461542638,32767,-4,32767,-4,32767,32767,32767,32767
1461546638,32767,32767,32767,32767,32767,32767,32767,32767
1461550638,32767,32767,32767,32767,-61,-53,32767,32767
1461554639,32767,32767,32767,32767,32767,32767,32767,32767
1461558638,32767,32767,32767,32767,32767,32767,-64,-64
1461562638,32767,32767,32767,32767,-70,32767,32767,32767
1461566640,32767,32767,32767,32767,32767,32767,32767,32767
1461570638,32767,32767,32767,32767,32767,32767,32767,32767
1461574639,32767,32767,32767,32767,32767,-58,32767,32767
1461578638,32767,32767,32767,32767,32767,32767,-67,-67
1461582638,32767,32767,32767,32767,32767,32767,32767,32767
1461586638,32767,32767,32767,32767,-70,32767,32767,32767
1461590639,32767,32767,32767,32767,32767,32767,32767,32767
1461594638,32767,32767,32767,32767,32767,32767,-46,-46
1461598638,32767,32767,32767,32767,-67,-59,32767,32767
1461602638,32767,32767,32767,32767,32767,32767,32767,32767
1461606641,32767,32767,32767,32767,32767,32767,32767,32767
1461610638,32767,32767,32767,32767,-84,32767,32767,32767
1461614638,32767,32767,32767,32767,32767,32767,32767,32767
1461618638,32767,32767,32767,32767,32767,32767,32767,32767
1461622639,32767,32767,32767,32767,32767,-54,32767,32767
1461626638,32767,32767,32767,32767,32767,32767,32767,32767
1461630638,32767,32767,32767,32767,32767,32767,-59,-59
1461634638,32767,32767,-53,32767,-71,32767,32767,32767
1461638638,32767,32767,32767,32767,32767,32767,32767,32767
1461642638,32767,32767,32767,32767,32767,32767,32767,32767
1461647439,32767,-8,32767,-8,-92,-69,32767,32767
1461651438,32767,32767,32767,32767,32767,32767,-80,-80
1461655438,32767,32767,32767,32767,-52,32767,32767,32767
1461659438,32767,32767,32767,32767,32767,32767,32767,32767
1461663439,32767,32767,32767,32767,32767,32767,32767,32767
1461667438,32767,32767,32767,32767,32767,32767,32767,32767
1461671440,32767,32767,32767,32767,32767,-82,-84,-84
1461675441,32767,32767,32767,32767,32767,32767,32767,32767
1461679438,32767,32767,32767,32767,-82,32767,32767,32767
1461683438,32767,32767,32767,32767,32767,32767,32767,32767
1461687438,32767,32767,32767,32767,32767,32767,-56,-56
1461691441,32767,32767,32767,32767,-68,32767,32767,32767
1461695440,32767,32767,32767,32767,32767,-82,32767,32767
1461699441,32767,32767,32767,32767,32767,32767,32767,32767
1461703438,32767,32767,32767,32767,-69,32767,32767,32767
1461707438,32767,32767,32767,32767,32767,32767,32767,32767
1461711439,32767,32767,32767,32767,32767,32767,32767,32767
1461715439,32767,32767,32767,32767,32767,32767,32767,32767
1461719478,32767,32767,32767,32767,32767,-82,32767,32767
1461723438,32767,32767,32767,32767,32767,32767,-69,-69
1461727438,32767,32767,32767,32767,-82,32767,32767,32767
1461731438,32767,32767,32767,32767,32767,32767,32767,32767
1461735439,32767,32767,32767,32767,32767,32767,32767,32767
1461739438,32767,32767,32767,32767,-70,32767,32767,32767
1461743439,32767,32767,32767,32767,32767,-82,-82,-82
1461747438,32767,32767,32767,32767,32767,32767,32767,32767
1461751439,32767,-2,32767,-2,-70,32767,32767,32767
1461755438,32767,32767,32767,32767,32767,32767,32767,32767
1461759441,32767,32767,32767,32767,32767,32767,32767,32767
1461763438,32767,32767,32767,32767,32767,32767,-79,-79
1461767439,32767,32767,32767,32767,32767,-52,32767,32767
1461771438,32767,32767,32767,32767,32767,32767,32767,32767
1461775438,32767,32767,32767,32767,-65,32767,32767,32767
1461779439,32767,32767,32767,32767,32767,32767,-43,-43
1461783438,32767,32767,32767,32767,32767,32767,32767,32767
1461787439,32767,32767,32767,32767,-82,32767,32767,32767
1461791438,32767,32767,32767,32767,32767,-66,32767,32767
1461795438,32767,32767,32767,32767,32767,32767,32767,32767
1461799438,32767,32767,32767,32767,-82,32767,32767,32767
1461803441,32767,32767,32767,32767,32767,32767,32767,32767
1461807438,32767,32767,32767,32767,32767,32767,32767,32767
1461811439,32767,32767,32767,32767,32767,32767,32767,32767
1461815438,32767,32767,32767,32767,32767,-82,-72,-72
1461819439,32767,32767,32767,32767,-62,32767,32767,32767
1461823438,32767,32767,32767,32767,32767,32767,32767,32767
1461827438,32767,32767,32767,32767,32767,32767,32767,32767
1461831441,32767,32767,-42,32767,-55,32767,32767,32767
1461835438,32767,32767,32767,32767,32767,-72,-81,-81
1461839438,32767,32767,32767,32767,32767,32767,32767,32767
1461843438,32767,32767,32767,32767,-68,32767,32767,32767
1461847439,32767,32767,32767,32767,32767,32767,32767,32767
1461851439,32767,32767,32767,32767,32767,32767,-50,-50
1461855439,32767,-6,32767,-6,32767,32767,32767,32767
1461859438,32767,32767,32767,32767,32767,32767,32767,32767
1461863439,32767,32767,32767,32767,32767,-81,32767,32767
1461867438,32767,32767,32767,32767,-69,32767,32767,32767
1461871439,32767,32767,32767,32767,32767,32767,-58,-58
1461875438,32767,32767,32767,32767,32767,32767,32767,32767
1461879438,32767,32767,32767,32767,-70,32767,32767,32767
1461883441,32767,32767,32767,32767,32767,-61,32767,32767
1461887438,32767,32767,32767,32767,32767,32767,32767,32767
1461891438,32767,32767,32767,32767,-82,32767,32767,32767
1461895438,32767,32767,32767,32767,32767,32767,32767,32767
1461899441,32767,32767,32767,32767,32767,32767,32767,32767
1461907438,32767,32767,32767,32767,32767,-69,-74,-74
1461911438,32767,32767,32767,32767,32767,32767,32767,32767
1461915442,32767,32767,32767,32767,-67,32767,32767,32767
1461919438,32767,32767,32767,32767,32767,32767,32767,32767
1461923438,32767,32767,32767,32767,32767,32767,-48,-48
1461927438,32767,32767,32767,32767,-66,32767,32767,32767
1461931441,32767,32767,32767,32767,32767,-82,32767,32767
1461935438,32767,32767,32767,32767,32767,32767,32767,32767
1461939438,32767,32767,32767,32767,-82,32767,32767,32767
1461943438,32767,32767,32767,32767,32767,32767,-60,-60
1461947438,32767,32767,32767,32767,32767,32767,32767,32767
1461951438,32767,32767,32767,32767,32767,32767,32767,32767
1461955438,32767,32767,32767,32767,32767,-82,32767,32767
1461959439,32767,-6,32767,-6,32767,32767,32767,32767
1461963438,32767,32767,32767,32767,32767,32767,-62,-62
1461967438,32767,32767,32767,32767,-77,32767,32767,32767
1461971439,32767,32767,32767,32767,32767,32767,32767,32767
1461975441,32767,32767,32767,32767,32767,32767,32767,32767
1461979438,32767,32767,32767,32767,-82,-65,32767,32767
1461983439,32767,32767,32767,32767,32767,32767,32767,32767
1461987444,32767,32767,32767,32767,-52,32767,32767,32767
1461991439,32767,32767,32767,32767,32767,32767,32767,32767
1461995439,32767,32767,32767,32767,32767,32767,-44,-44
1461999438,32767,32767,32767,32767,32767,32767,32767,32767
1462003438,32767,32767,32767,32767,32767,-82,32767,32767
1462007441,32767,32767,32767,32767,32767,32767,32767,32767
1462011438,32767,32767,32767,32767,-69,32767,32767,32767
1462015440,32767,32767,32767,32767,32767,32767,-51,-51
1462019438,32767,32767,32767,32767,32767,32767,32767,32767
1462023438,32767,32767,32767,32767,-66,32767,32767,32767
1462027438,32767,32767,32767,32767,32767,-82,32767,32767
1462031438,32767,32767,-51,32767,32767,32767,32767,32767
1462035438,32767,32767,32767,32767,-69,32767,-61,-61
1462039438,32767,32767,32767,32767,32767,32767,32767,32767
1462044238,32767,32767,32767,32767,32767,32767,32767,32767
1462048238,32767,32767,32767,32767,32767,-53,32767,32767
1462052238,32767,32767,32767,32767,32767,32767,32767,32767
1462056238,32767,32767,32767,32767,32767,32767,-76,-76
1462060238,32767,32767,32767,32767,-70,32767,32767,32767
1462064238,32767,-21,32767,-21,32767,32767,32767,32767
1462068238,32767,32767,32767,32767,32767,32767,32767,32767
1462072238,32767,32767,32767,32767,-71,-61,32767,32767
1462076238,32767,32767,32767,32767,32767,32767,32767,32767
1462080238,32767,32767,32767,32767,32767,32767,32767,32767
1462084239,32767,32767,32767,32767,-66,32767,32767,32767
1462088238,32767,32767,32767,32767,32767,32767,32767,32767
1462092238,32767,32767,32767,32767,32767,32767,-80,-80
1462096238,32767,32767,32767,32767,32767,-60,32767,32767
1462100238,32767,32767,32767,32767,32767,32767,32767,32767
1462104239,32767,32767,32767,32767,32767,32767,32767,32767
1462108238,32767,32767,32767,32767,-70,32767,-62,-62
1462112238,32767,32767,32767,32767,32767,32767,32767,32767
1462116239,32767,32767,32767,32767,32767,32767,32767,32767
1462120238,32767,32767,32767,32767,-69,-60,32767,32767
1462124238,32767,32767,32767,32767,32767,32767,32767,32767
1462128238,32767,32767,32767,32767,32767,32767,-73,-73
1462132240,32767,32767,32767,32767,-66,32767,32767,32767
1462136238,32767,32767,32767,32767,32767,32767,32767,32767
1462140239,32767,32767,32767,32767,32767,32767,32767,32767
1462144238,32767,32767,32767,32767,32767,-60,32767,32767
1462148238,32767,32767,32767,32767,32767,32767,-83,-83
1462152238,32767,32767,32767,32767,32767,32767,32767,32767
1462156238,32767,32767,32767,32767,-70,32767,32767,32767
1462160238,32767,32767,32767,32767,32767,32767,32767,32767
1462164251,32767,4,32767,4,32767,32767,32767,32767
1462168239,32767,32767,32767,32767,32767,32767,32767,32767
1462172238,32767,32767,32767,32767,-63,-53,32767,32767
1462176238,32767,32767,32767,32767,32767,32767,32767,32767
1462180238,32767,32767,32767,32767,32767,32767,32767,32767
1462184238,32767,32767,32767,32767,-69,32767,-93,-93
1462188238,32767,32767,32767,32767,32767,32767,32767,32767
1462192238,32767,32767,32767,32767,32767,32767,32767,32767
1462196238,32767,32767,32767,32767,32767,-58,32767,32767
1462200238,32767,32767,32767,32767,32767,32767,-64,-64
1462204238,32767,32767,32767,32767,32767,32767,32767,32767
1462208238,32767,32767,32767,32767,-69,32767,32767,32767
1462212238,32767,32767,32767,32767,32767,32767,32767,32767
1462216238,32767,32767,32767,32767,32767,32767,-35,-35
1462220238,32767,32767,32767,32767,-67,-57,32767,32767
1462224238,32767,32767,32767,32767,32767,32767,32767,32767
1462228238,32767,32767,32767,32767,32767,32767,32767,32767
1462232238,32767,32767,-49,32767,-70,32767,32767,32767
1462236238,32767,32767,32767,32767,32767,32767,-51,-51
1462240241,32767,32767,32767,32767,32767,32767,32767,32767
1462244238,32767,32767,32767,32767,32767,-56,32767,32767
1462248238,32767,32767,32767,32767,32767,32767,32767,32767
1462252238,32767,32767,32767,32767,32767,32767,32767,32767
1462256238,32767,32767,32767,32767,-69,32767,32767,32767
1462260238,32767,32767,32767,32767,32767,32767,32767,32767
1462264238,32767,32767,32767,32767,32767,32767,32767,32767
1462268245,32767,3,32767,3,-65,-56,32767,32767
1462272238,32767,32767,32767,32767,32767,32767,-55,-55
1462276238,32767,32767,32767,32767,32767,32767,32767,32767
1462280238,32767,32767,32767,32767,-69,32767,32767,32767
1462284238,32767,32767,32767,32767,32767,32767,32767,32767
1462288238,32767,32767,32767,32767,32767,32767,32767,32767
1462292238,32767,32767,32767,32767,32767,-60,-72,-72
1462296238,32767,32767,32767,32767,32767,32767,32767,32767
1462300238,32767,32767,32767,32767,32767,32767,32767,32767
1462304238,32767,32767,32767,32767,-70,32767,32767,32767
1462308238,32767,32767,32767,32767,32767,32767,-44,-44
1462312239,32767,32767,32767,32767,32767,32767,32767,32767
1462316238,32767,32767,32767,32767,-55,32767,32767,32767
1462320238,32767,32767,32767,32767,32767,-86,32767,32767
1462324239,32767,32767,32767,32767,32767,32767,32767,32767
1462328238,32767,32767,32767,32767,-70,32767,-46,-46
1462332240,32767,32767,32767,32767,32767,32767,32767,32767
1462336238,32767,32767,32767,32767,32767,32767,32767,32767
1462340238,32767,32767,32767,32767,32767,32767,32767,32767
1462344239,32767,32767,32767,32767,32767,-70,32767,32767
1462348239,32767,32767,32767,32767,-59,32767,32767,32767
1462352238,32767,32767,32767,32767,32767,32767,32767,32767
1462356238,32767,32767,32767,32767,32767,32767,32767,32767
1462360238,32767,32767,32767,32767,-60,32767,32767,32767
1462364238,32767,32767,32767,32767,32767,-66,-62,-62
1462368238,32767,32767,32767,32767,32767,32767,32767,32767
1462372239,32767,-1,32767,-1,-65,32767,32767,32767
1462376238,32767,32767,32767,32767,32767,32767,32767,32767
1462380238,32767,32767,32767,32767,32767,32767,32767,32767
1462384238,32767,32767,32767,32767,32767,32767,-76,-76
1462388238,32767,32767,32767,32767,32767,-50,32767,32767
1462392238,32767,32767,32767,32767,32767,32767,32767,32767
1462396238,32767,32767,32767,32767,-66,32767,32767,32767
1462400238,32767,32767,32767,32767,32767,32767,-47,-47
1462408241,32767,32767,32767,32767,-69,32767,32767,32767
1462412238,32767,32767,32767,32767,32767,-68,32767,32767
1462416238,32767,32767,32767,32767,32767,32767,32767,32767
1462421038,32767,32767,32767,32767,-74,32767,-63,-63
1462425040,32767,32767,32767,32767,32767,32767,32767,32767
1462429039,32767,32767,32767,32767,32767,32767,32767,32767
1462433040,32767,32767,-57,32767,32767,32767,32767,32767
1462437040,32767,32767,32767,32767,32767,-88,32767,32767
1462441061,32767,32767,32767,32767,32767,32767,32767,32767
1462445038,32767,32767,32767,32767,-63,32767,32767,32767
1462449038,32767,32767,32767,32767,32767,32767,32767,32767
1462453038,32767,32767,32767,32767,32767,32767,32767,32767
1462457038,32767,32767,32767,32767,-68,32767,-71,-71
1462461038,32767,32767,32767,32767,32767,-65,32767,32767
1462465039,32767,32767,32767,32767,-48,32767,32767,32767
1462469061,32767,32767,32767,32767,32767,32767,32767,32767
1462473038,32767,32767,32767,32767,32767,32767,32767,32767
1462477038,32767,-29,32767,-29,32767,32767,-89,-89
1462481039,32767,32767,32767,32767,32767,32767,32767,32767
1462485041,32767,32767,32767,32767,32767,-70,32767,32767
1462489049,32767,32767,32767,32767,32767,32767,32767,32767
1462493038,32767,32767,32767,32767,-63,32767,32767,32767
1462497060,32767,32767,32767,32767,32767,32767,-92,-92
1462501038,32767,32767,32767,32767,32767,32767,32767,32767
1462505038,32767,32767,32767,32767,-68,32767,32767,32767
1462509041,32767,32767,32767,32767,32767,-60,32767,32767
1462513038,32767,32767,32767,32767,32767,32767,-71,-71
1462517038,32767,32767,32767,32767,-66,32767,32767,32767
1462521040,32767,32767,32767,32767,32767,32767,32767,32767
1462525060,32767,32767,32767,32767,32767,32767,32767,32767
1462529040,32767,32767,32767,32767,32767,32767,32767,32767
1462533038,32767,32767,32767,32767,32767,-63,32767,32767
1462537039,32767,32767,32767,32767,-48,32767,32767,32767
1462541038,32767,32767,32767,32767,32767,32767,32767,32767
1462545040,32767,32767,32767,32767,32767,32767,32767,32767
1462549041,32767,32767,32767,32767,-58,32767,-81,-81
1462553060,32767,32767,32767,32767,32767,32767,32767,32767
1462557038,32767,32767,32767,32767,32767,-55,32767,32767
1462561040,32767,32767,32767,32767,-68,32767,32767,32767
1462565038,32767,32767,32767,32767,32767,32767,-57,-57
1462569038,32767,32767,32767,32767,32767,32767,32767,32767
1462573040,32767,32767,32767,32767,32767,32767,32767,32767
1462577041,32767,32767,32767,32767,32767,32767,32767,32767
1462581060,32767,-29,32767,-29,32767,32767,32767,32767
1462585038,32767,32767,32767,32767,-53,-62,-66,-66
1462589038,32767,32767,32767,32767,32767,32767,32767,32767
1462593038,32767,32767,32767,32767,32767,32767,32767,32767
1462597038,32767,32767,32767,32767,-64,32767,32767,32767
1462601040,32767,32767,32767,32767,32767,32767,32767,32767
1462605040,32767,32767,32767,32767,32767,32767,-74,-74
1462609060,32767,32767,32767,32767,-60,-69,32767,32767
1462613038,32767,32767,32767,32767,32767,32767,32767,32767
1462617038,32767,32767,32767,32767,32767,32767,32767,32767
1462621038,32767,32767,32767,32767,32767,32767,32767,32767
1462625038,32767,32767,32767,32767,32767,32767,32767,32767
1462629038,32767,32767,32767,32767,32767,-58,32767,32767
1462633038,32767,32767,-48,32767,-68,32767,32767,32767
1462637060,32767,32767,32767,32767,32767,32767,32767,32767
1462641038,32767,32767,32767,32767,32767,32767,-73,-73
1462645038,32767,32767,32767,32767,-66,32767,32767,32767
1462649038,32767,32767,32767,32767,32767,32767,32767,32767
1462653038,32767,32767,32767,32767,32767,-88,32767,32767
1462657040,32767,32767,32767,32767,-73,32767,-50,-50
1462661038,32767,32767,32767,32767,32767,32767,32767,32767
1462665059,32767,32767,32767,32767,32767,32767,32767,32767
1462669038,32767,32767,32767,32767,32767,32767,32767,32767
1462673038,32767,32767,32767,32767,32767,32767,32767,32767
1462677038,32767,32767,32767,32767,32767,-63,-65,-65
1462681040,32767,32767,32767,32767,-70,32767,32767,32767
1462685038,32767,-28,32767,-28,32767,32767,32767,32767
1462689038,32767,32767,32767,32767,32767,32767,32767,32767
1462693061,32767,32767,32767,32767,-66,32767,32767,32767
1462697038,32767,32767,32767,32767,32767,32767,-75,-75
1462701039,32767,32767,32767,32767,32767,-66,32767,32767
1462705040,32767,32767,32767,32767,-69,32767,32767,32767
1462709040,32767,32767,32767,32767,32767,32767,32767,32767
1462713041,32767,32767,32767,32767,32767,32767,32767,32767
1462717038,32767,32767,32767,32767,32767,32767,32767,32767
1462721061,32767,32767,32767,32767,32767,32767,32767,32767
1462725041,32767,32767,32767,32767,32767,-88,32767,32767
1462729038,32767,32767,32767,32767,-69,32767,32767,32767
1462733040,32767,32767,32767,32767,32767,32767,-91,-91
1462737038,32767,32767,32767,32767,-48,32767,32767,32767
1462741038,32767,32767,32767,32767,32767,32767,32767,32767
1462745038,32767,32767,32767,32767,32767,32767,32767,32767
1462749060,32767,32767,32767,32767,32767,-66,32767,32767
1462753038,32767,32767,32767,32767,-70,32767,-101,-101
1462757038,32767,32767,32767,32767,32767,32767,32767,32767
1462761038,32767,32767,32767,32767,32767,32767,32767,32767
1462765039,32767,32767,32767,32767,32767,32767,32767,32767
1462769038,32767,32767,32767,32767,32767,32767,-70,-70
1462773039,32767,32767,32767,32767,32767,-88,32767,32767
1462777060,32767,32767,32767,32767,-71,32767,32767,32767
1462781038,32767,32767,32767,32767,32767,32767,32767,32767
1462785038,32767,32767,32767,32767,-48,32767,32767,32767
1462789039,32767,-30,32767,-30,32767,32767,-81,-81
1462793038,32767,32767,32767,32767,32767,32767,32767,32767
1462797038,32767,32767,32767,32767,32767,-63,32767,32767
1462801038,32767,32767,32767,32767,-69,32767,32767,32767
1462805058,32767,32767,32767,32767,32767,32767,32767,32767
1462809038,32767,32767,32767,32767,32767,32767,32767,32767
1462813038,32767,32767,32767,32767,32767,32767,32767,32767
1462817040,32767,32767,32767,32767,32767,32767,32767,32767
1462821039,32767,32767,32767,32767,-48,-71,-55,-55
1462825038,32767,32767,32767,32767,32767,32767,32767,32767
1462829041,32767,32767,-48,32767,32767,32767,32767,32767
1462833060,32767,32767,32767,32767,-48,32767,32767,32767
1462837839,32767,32767,32767,32767,32767,32767,32767,32767
1462841840,32767,32767,32767,32767,32767,32767,-74,-74
1462845838,32767,32767,32767,32767,32767,-86,32767,32767
1462849838,32767,32767,32767,32767,-86,32767,32767,32767
1462853839,32767,32767,32767,32767,32767,32767,32767,32767
1462857838,32767,32767,32767,32767,32767,32767,-43,-43
1462861838,32767,32767,32767,32767,32767,32767,32767,32767
1462865838,32767,32767,32767,32767,32767,32767,32767,32767
1462869838,32767,32767,32767,32767,-53,-86,32767,32767
1462873838,32767,32767,32767,32767,32767,32767,32767,32767
1462877838,32767,32767,32767,32767,32767,32767,-53,-53
1462881838,32767,32767,32767,32767,-56,32767,32767,32767
1462885841,32767,32767,32767,32767,32767,32767,32767,32767
1462889839,32767,-17,32767,-17,32767,32767,32767,32767
1462893838,32767,32767,32767,32767,32767,-50,32767,32767
1462897838,32767,32767,32767,32767,-81,32767,32767,32767
1462901838,32767,32767,32767,32767,32767,32767,32767,32767
1462905838,32767,32767,32767,32767,32767,32767,32767,32767
1462909838,32767,32767,32767,32767,32767,32767,32767,32767
1462929840,32767,32767,32767,32767,32767,32767,32767,32767
1462933838,32767,32767,32767,32767,-67,32767,-80,-80
1462937838,32767,32767,32767,32767,32767,32767,32767,32767
1462941838,32767,32767,32767,32767,32767,-86,32767,32767
1462945838,32767,32767,32767,32767,-69,32767,32767,32767
1462949839,32767,32767,32767,32767,32767,32767,-48,-48
1462953838,32767,32767,32767,32767,32767,32767,32767,32767
1462957838,32767,32767,32767,32767,32767,32767,32767,32767
1462961838,32767,32767,32767,32767,32767,-56,32767,32767
1462965838,32767,32767,32767,32767,32767,32767,32767,32767
1462969838,32767,32767,32767,32767,-69,32767,-62,-62
1462973838,32767,32767,32767,32767,32767,32767,32767,32767
1462977838,32767,32767,32767,32767,32767,32767,32767,32767
1462981838,32767,32767,32767,32767,-71,32767,32767,32767
1462985838,32767,32767,32767,32767,32767,-86,32767,32767
1462989838,32767,32767,32767,32767,32767,32767,32767,32767
1462993838,32767,-25,32767,-25,-70,32767,32767,32767
1462997838,32767,32767,32767,32767,32767,32767,32767,32767
1463001838,32767,32767,32767,32767,32767,32767,32767,32767
1463005841,32767,32767,32767,32767,32767,32767,-72,-72
1463009840,32767,32767,32767,32767,32767,-66,32767,32767
1463013840,32767,32767,32767,32767,32767,32767,32767,32767
1463017838,32767,32767,32767,32767,-86,32767,32767,32767
1463021840,32767,32767,32767,32767,32767,32767,-42,-42
1463025838,32767,32767,32767,32767,32767,32767,32767,32767
1463029838,32767,32767,-55,32767,-86,32767,32767,32767
1463033838,32767,32767,32767,32767,32767,-68,32767,32767
1463037838,32767,32767,32767,32767,32767,32767,32767,32767
1463041838,32767,32767,32767,32767,-69,32767,-56,-56
1463045838,32767,32767,32767,32767,32767,32767,32767,32767
1463049838,32767,32767,32767,32767,32767,32767,32767,32767
1463053838,32767,32767,32767,32767,32767,-53,32767,32767
1463057839,32767,32767,32767,32767,32767,32767,32767,32767
1463061841,32767,32767,32767,32767,32767,32767,-63,-63
1463065838,32767,32767,32767,32767,-73,32767,32767,32767
1463069838,32767,32767,32767,32767,32767,32767,32767,32767
1463073838,32767,32767,32767,32767,32767,32767,32767,32767
1463077840,32767,32767,32767,32767,-65,-56,32767,32767
1463081838,32767,32767,32767,32767,32767,32767,32767,32767
1463085838,32767,32767,32767,32767,32767,32767,32767,32767
1463089838,32767,32767,32767,32767,-73,32767,32767,32767
1463093838,32767,32767,32767,32767,32767,32767,32767,32767
1463097839,32767,-26,32767,-26,32767,32767,-62,-62
